47,193426,määrus,Ühismajandi või tema õigusjärglase maksuvõlglase tasaarveldamisel kustutamiseks taotluse esitamise korra kinnitamine,https://www.riigiteataja.ee/akt/193426.xml
48,193487,määrus,"Hälvikute erikooli ja sanatoorsete koolide õppeaastate arvu, õppeainete loendi ja õppetundide arvu kinnitamine",https://www.riigiteataja.ee/akt/193487.xml
49,194220,määrus,Statistikaameti struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/194220.xml
50,194341,määrus,Maa- ja linnakohtu kriminaalhooldusosakonna kodukorra kinnitamine,https://www.riigiteataja.ee/akt/194341.xml
51,194376,määrus,Kohtukaasistujale töötasu maksmise ja õigusemõistmisest osavõtuga seotud kulutuste hüvitamise juhendi kinnitamine,https://www.riigiteataja.ee/akt/194376.xml
52,194835,määrus,"Kosmeetikavahendite valmistamise, terviseohutuse tagamise ja importimise korra kinnitamine Kosmeetikavahendite valmistamise, terviseohutuse tagamise ja importimise kord",https://www.riigiteataja.ee/akt/194835.xml
53,195517,määrus,"Erikonfiskeeritud või pärimisõiguse alusel riigi omandisse läinud vara võõrandamise, võõrandamisest saadud raha eelarvest seaduslikule valdajale tagastamise ning kiiresti riknevate asitõendite hindamise, võõrandamise ja hävitamise+ korra kinnitamine Erikonfiskeeritud või pärimisõiguse alusel riigi omandisse läinud vara võõrandamise, võõrandamisest saadud raha eelarvest seaduslikule valdajale tagastamise ning kiiresti riknevate asitõendite hindamise, võõrandamise ja hävitamise kord",https://www.riigiteataja.ee/akt/195517.xml
54,195532,määrus,Riiklike investeeringute programmi koostamise kord,https://www.riigiteataja.ee/akt/195532.xml
55,195579,määrus,Kauba sisseveol tolliformaalsuste läbiviimise korra kinnitamine,https://www.riigiteataja.ee/akt/195579.xml
56,195587,määrus,"Tolliprotseduuri ""import vabaks ringluseks"" rakendamise eeskirja kinnitamine",https://www.riigiteataja.ee/akt/195587.xml
57,195603,määrus,Sõiduki tollivormistuse läbiviimise korra kinnitamine,https://www.riigiteataja.ee/akt/195603.xml
58,195647,määrus,"Kriminaal-, tsiviil-, haldus- ja haldusõiguserikkumise asjade arutamisest osavõtjatele kulude tasumise juhendi kinnitamine",https://www.riigiteataja.ee/akt/195647.xml
59,195654,määrus,"Riiklikule ekspertiisiasutusele, muule asutusele või juriidilisele isikule seoses kohtuekspertiisi tegemisega tekkinud kulude arvestamise ja hüvitamise kord",https://www.riigiteataja.ee/akt/195654.xml
60,195666,määrus,"Keskmise päevasissetuleku arvutamise, elatustaseme väljaselgitamise ning keskmise päevasissetuleku arvutamiseks vajalike andmete nõudmise ja esitamise kord",https://www.riigiteataja.ee/akt/195666.xml
61,195833,määrus,Mootorsõiduki lähimasse valvega hoiukohta või politseiasutusse toimetamise ning seal hoidmise ja valvamise kulude hüvitamise kord ja määrad,https://www.riigiteataja.ee/akt/195833.xml
62,196139,määrus,Maa- ja linnakohtu reglement,https://www.riigiteataja.ee/akt/196139.xml
63,196928,määrus,"Eesti kirikute, koguduste ja koguduste liitude registri korrastamine",https://www.riigiteataja.ee/akt/196928.xml
64,197085,määrus,Psühhiaatrilise ravi nõuded meditsiinilise iseloomuga mõjutusvahendite kohaldamisel,https://www.riigiteataja.ee/akt/197085.xml
65,197133,määrus,Lepingu vorm tööturutoetuse andmiseks ettevõtluse alustamiseks,https://www.riigiteataja.ee/akt/197133.xml
66,197714,määrus,Tolliterritooriumile ajutiselt taasväljaveo kohustusega muutusteta kujul sisseveetavate kaupade loetelu,https://www.riigiteataja.ee/akt/197714.xml
67,197920,määrus,"Tolliväärtuse deklareerimise, hindamise ja korrigeerimise kord",https://www.riigiteataja.ee/akt/197920.xml
68,197924,määrus,Töötlemiseks sisseveetavate kaupade nomenklatuur ja väärtuselised piirnormid ning loa andmise majanduslikud tingimused,https://www.riigiteataja.ee/akt/197924.xml
69,197936,määrus,Väärismetallide ja vääriskivide ning nendest valmistatud toodete nomenklatuuri ja sisse- ja väljaveo korra kinnitamine,https://www.riigiteataja.ee/akt/197936.xml
70,197940,määrus,Kaupade klassifitseerimisalastele päringutele vastamise kord,https://www.riigiteataja.ee/akt/197940.xml
71,198087,määrus,Impordi- ja ekspordimaksude tasumise ning korrigeerimise korra kinnitamine,https://www.riigiteataja.ee/akt/198087.xml
72,12846502,määrus,Tegevusaladele esitatavad töötervishoiu ja tööohutuse nõuded,https://www.riigiteataja.ee/akt/12846502.xml
73,12846634,määrus,Ebaseaduslikult kasutatud maagaasikoguse ja võrguteenuse ning selle maksumuse määramise põhimõtted,https://www.riigiteataja.ee/akt/12846634.xml
74,12847406,määrus,Maksu- ja Tolliameti struktuur ning teenistujate koosseis,https://www.riigiteataja.ee/akt/12847406.xml
75,12847514,määrus,Lastekodude põhimääruse kinnitamine,https://www.riigiteataja.ee/akt/12847514.xml
76,12847518,määrus,Nõuded lastekodusse ja koolkodusse riiklikule hoolekandele võtmiseks ja hoolekande lõpetamiseks,https://www.riigiteataja.ee/akt/12847518.xml
77,12847522,määrus,Nõuded laste hooldamisele hoolekandeasutuses,https://www.riigiteataja.ee/akt/12847522.xml
78,12847851,määrus,Omavoliliselt tarbitud maagaasikoguse ja võrguteenuse ning selle maksumuse määramise kord,https://www.riigiteataja.ee/akt/12847851.xml
79,12849640,määrus,Keskkonnainspektsiooni struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/12849640.xml
80,12849742,määrus,"Söötade loetelu, mille tootmiseks või vahendamiseks peab ettevõte olema tunnustatud või registreeritud ja sellele ettevõttele esitatavad nõuded ning ettevõtte tunnustamise ja registreerimise kord",https://www.riigiteataja.ee/akt/12849742.xml
81,12850006,määrus,Raudteetranspordi tuleohutusnõuded,https://www.riigiteataja.ee/akt/12850006.xml
82,12850072,määrus,Lindude gripi tõrje eeskiri,https://www.riigiteataja.ee/akt/12850072.xml
83,12850802,määrus,"Krediidiasutuse bilanss ja kasumiaruanne ning krediidiasutuse konsolideerimisgrupi bilanss, kasumiaruanne ja bilansivälised kohustused",https://www.riigiteataja.ee/akt/12850802.xml
84,12850891,määrus,Konkurentsiameti struktuuri ja teenistujate koosseisu kinnitamine,https://www.riigiteataja.ee/akt/12850891.xml
85,12851267,määrus,Narkootiliste ja psühhotroopsete ainete ning nende lähteainete seaduse rakendamine,https://www.riigiteataja.ee/akt/12851267.xml
86,12851778,määrus,Kultuuriministeeriumi valitsemisel oleva riigivara kasutusse andmise korra kinnitamine,https://www.riigiteataja.ee/akt/12851778.xml
87,12851782,määrus,Kultuuriministeeriumi valitsemisel oleva riigivara võõrandamise korra kinnitamine,https://www.riigiteataja.ee/akt/12851782.xml
88,12851786,määrus,"Kultuuriministeeriumi valitsemisel oleva riigivara kõlbmatuks tunnistamise, mahakandmise ja hävitamise korra kinnitamine",https://www.riigiteataja.ee/akt/12851786.xml
89,12851878,määrus,Lõhnaaine esinemise määramise kord ja määramiseks kasutatavate meetodite loetelu,https://www.riigiteataja.ee/akt/12851878.xml
90,12851884,määrus,Lõhnaaine esinemise määramise ekspertrühma moodustamise kord ja liikmetele esitatavad nõuded,https://www.riigiteataja.ee/akt/12851884.xml
91,12852881,määrus,"Taimede, taimsete saaduste ja muude objektide kontrollimise kord nende ühendusevälisest riigist Eestisse toimetamise korral",https://www.riigiteataja.ee/akt/12852881.xml
92,12854555,määrus,Lennureeglite kinnitamine,https://www.riigiteataja.ee/akt/12854555.xml
93,925493,määrus,"Loterii korraldamise vastavuse loterii korraldamise tingimustele, loterii eelarvele, loteriiseadusele ja teistele õigusaktidele kontrollimise kord",https://www.riigiteataja.ee/akt/925493.xml
94,925666,määrus,Rahvastiku arvestuse andmebaasi pidamise põhimääruse kinnitamine,https://www.riigiteataja.ee/akt/925666.xml
95,925787,määrus,Rahvusvahelisele postisaadetisele tollikäitlusviisi määramiseks vajalike tolliformaalsuste teostamise kord,https://www.riigiteataja.ee/akt/925787.xml
96,925854,määrus,Liikurmasinatele paigaldatavatest mootoritest välisõhku eralduvate saasteainete heitkoguste piirväärtused,https://www.riigiteataja.ee/akt/925854.xml
97,925992,määrus,Valgejärve maastikukaitseala kaitse-eeskirja ja välispiiri kirjelduse kinnitamine,https://www.riigiteataja.ee/akt/925992.xml
98,926052,määrus,Väike-Maarja Õppekeskuse põhimäärus,https://www.riigiteataja.ee/akt/926052.xml
99,926119,määrus,Riikliku arengukava meetme 1.1 ja meetme 4.3 seire läbiviimise eeskiri,https://www.riigiteataja.ee/akt/926119.xml
100,926662,määrus,Mootorsõidukijuhi sõidu- ja puhkeaja kestuse ning arvestuse kord,https://www.riigiteataja.ee/akt/926662.xml
101,926912,määrus,Hääletamis- ja valimistulemuste protokollide vormi kehtestamine kohaliku omavalitsuse volikogu valimisteks,https://www.riigiteataja.ee/akt/926912.xml
102,926947,määrus,Valijate nimekirja vormi kehtestamine kohaliku omavalitsuse volikogu valimisteks,https://www.riigiteataja.ee/akt/926947.xml
103,926956,määrus,Vaatleja staatus kohaliku omavalitsuse volikogu valimistel,https://www.riigiteataja.ee/akt/926956.xml
104,926965,määrus,Valimiste korraldamiseks eraldatud raha kasutamise kord kohaliku omavalitsuse volikogu valimistel,https://www.riigiteataja.ee/akt/926965.xml
105,927090,määrus,Eesti Riikliku Autoregistrikeskuse põhimäärus,https://www.riigiteataja.ee/akt/927090.xml
106,927496,määrus,Isikukaitsevahendi ohutusnõuded ning nõuetele vastavuse hindamise ja tõendamise kord,https://www.riigiteataja.ee/akt/927496.xml
107,927784,määrus,Veeteede Ameti väikelaevaregistri büroo ja väikelaevaregistri registritalituste tööpiirkondade kinnitamine,https://www.riigiteataja.ee/akt/927784.xml
108,927788,määrus,Väikelaevaregistri pidamise korra ja vormi kinnitamine,https://www.riigiteataja.ee/akt/927788.xml
109,927792,määrus,Väikelaeva tehnilise ülevaatuse raamatu vorm,https://www.riigiteataja.ee/akt/927792.xml
110,927799,määrus,Väikelaeva kontrollakti vorm,https://www.riigiteataja.ee/akt/927799.xml
111,927803,määrus,Väikelaevade tehnilise ülevaatuse kord,https://www.riigiteataja.ee/akt/927803.xml
112,927807,määrus,Jeti ohutu kasutamise ja jetijuhi ettevalmistamise nõuded,https://www.riigiteataja.ee/akt/927807.xml
113,927814,määrus,Lootsitasu määramise ja maksmise kord ning soodustuste kohaldamise alused,https://www.riigiteataja.ee/akt/927814.xml
114,927908,määrus,Sõidumeeriku paigaldamise ja kontrollimise korra kehtestamine,https://www.riigiteataja.ee/akt/927908.xml
115,928351,määrus,Põhikooli ja gümnaasiumi lõpetamiseks eksamiperioodide määramine,https://www.riigiteataja.ee/akt/928351.xml
116,928435,määrus,sisekaitseakadeemiasse immatrikuleerimise kord,https://www.riigiteataja.ee/akt/928435.xml
117,928455,määrus,Politseiameti põhimäärus,https://www.riigiteataja.ee/akt/928455.xml
118,928459,määrus,Politseiameti struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/928459.xml
119,928528,määrus,Standardimiskomisjoni moodustamise kord ja töökord,https://www.riigiteataja.ee/akt/928528.xml
120,928555,määrus,"Tündre looduskaitseala kaitse alla võtmine, kaitse-eeskirja ja välispiiri kirjelduse kinnitamine",https://www.riigiteataja.ee/akt/928555.xml
121,928572,määrus,Mootorsõidukijuhi terviseseisundi ja kutsesobivuse nõuded,https://www.riigiteataja.ee/akt/928572.xml
122,928638,määrus,Ajutise juhiloa vormi kehtestamine,https://www.riigiteataja.ee/akt/928638.xml
123,928877,määrus,Sõjaväestatud päästeüksuste ümberkorraldamine sõjaväeliselt korraldatud valitsusasutusteks,https://www.riigiteataja.ee/akt/928877.xml
124,928943,määrus,Riikliku liiklusregistri asutamine ja registri pidamise põhimäärus,https://www.riigiteataja.ee/akt/928943.xml
125,928977,määrus,Läänemaa Suursoo maastikukaitseala kaitse-eeskirja ja välispiiri kirjelduse kinnitamine,https://www.riigiteataja.ee/akt/928977.xml
126,929050,määrus,"Ajutise reisidokumendi, meremehe teenistusraamatu, meresõidutunnistuse, pagulase reisidokumendi ja Eesti kodaniku poolt esitatava isikutunnistuse ja/või Eesti kodaniku passi väljaandmise taotluse vormide kehtestamine",https://www.riigiteataja.ee/akt/929050.xml
127,929147,määrus,Ratastraktorite ja nende haagiste tüübikinnituse eeskiri 1,https://www.riigiteataja.ee/akt/929147.xml
128,929176,määrus,Kutsealuste arvelevõtmise ja arvestuse korra ning kutsealuste arvestusdokumentide vormi kehtestamine,https://www.riigiteataja.ee/akt/929176.xml
129,929187,määrus,Eesti Riikliku Autoregistrikeskuse struktuur ja töötajate koosseis,https://www.riigiteataja.ee/akt/929187.xml
130,929292,määrus,Kaitseväeteenistuskomisjoni töökorra kehtestamine,https://www.riigiteataja.ee/akt/929292.xml
131,929344,määrus,Sissesõidukeelu kohaldamise otsustamise kord,https://www.riigiteataja.ee/akt/929344.xml
132,929542,määrus,Struktuuritoetuse seire ja hindamise üldine kord,https://www.riigiteataja.ee/akt/929542.xml
133,930500,määrus,Sigarettide tõrva- ja nikotiinisisalduse mõõtmise kord ja tasumäärad,https://www.riigiteataja.ee/akt/930500.xml
134,930607,määrus,Riiklike statistiliste aruandevormide kinnitamine,https://www.riigiteataja.ee/akt/930607.xml
135,930883,määrus,Kaitsejõudude reservväelaste arvelevõtmine,https://www.riigiteataja.ee/akt/930883.xml
136,931050,määrus,"Valimisliidu kandidaatide registreerimise avalduse vormi, kandidaatide ringkonnanimekirja vormi ja kandideerimisavalduse vormi kehtestamine kohaliku omavalitsuse volikogu valimisteks",https://www.riigiteataja.ee/akt/931050.xml
137,931314,määrus,Riikliku maanteeregistri pidamise põhimäärus,https://www.riigiteataja.ee/akt/931314.xml
138,931352,määrus,Perearsti nimistute piirarv,https://www.riigiteataja.ee/akt/931352.xml
139,931459,määrus,Riigivarade andmekogu pidamise korra kinnitamine,https://www.riigiteataja.ee/akt/931459.xml
140,931479,määrus,Sõjaõiguse rakendamine kaitsejõududes,https://www.riigiteataja.ee/akt/931479.xml
141,931485,määrus,Kaitsejõudude ainukasutuseks määratud raadiosagedusalade kasutamise tehnilised nõuded ja kasutamise kord,https://www.riigiteataja.ee/akt/931485.xml
142,931490,määrus,"Lahingutehnika, relvade ja laskemoona ning muu kaitseotstarbelise erivarustuse, mille sisse- ja väljaveol on nõutav eriluba, loetelu ja sisse- ja väljaveo kord",https://www.riigiteataja.ee/akt/931490.xml
143,931495,määrus,Piirivalveameti õppekogunemise aja ja neist osavõtvate reservväelaste arvu kehtestamine,https://www.riigiteataja.ee/akt/931495.xml
144,931504,määrus,"Arstlike komisjonide struktuur, arvuline koosseis, töökord, otsuse vorminõuded ning tegevteenistusse võetava isiku ja kaitseväelase arstlikku komisjoni suunamise kord",https://www.riigiteataja.ee/akt/931504.xml
145,833686,määrus,Riigi Infosüsteemide Arenduskeskuse struktuur ja töötajate koosseis,https://www.riigiteataja.ee/akt/833686.xml
146,834034,määrus,Põllumajanduse Registrite ja Informatsiooni Ameti struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/834034.xml
147,834300,määrus,Tööturuameti kohalike asutuste struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/834300.xml
148,834369,määrus,Palga alammäära kehtestamine,https://www.riigiteataja.ee/akt/834369.xml
149,834821,määrus,Telekommunikatsioonisüsteemide riiklik register,https://www.riigiteataja.ee/akt/834821.xml
150,834825,määrus,Universaalteenuse tehnilised ja kvaliteedinõuded,https://www.riigiteataja.ee/akt/834825.xml
151,835049,määrus,Eesti Kasuliku Mudeli Lehe põhimäärus,https://www.riigiteataja.ee/akt/835049.xml
152,835343,määrus,Kindlustusvahendajate nimekirja pidamise kord,https://www.riigiteataja.ee/akt/835343.xml
153,835914,määrus,"Ohtlike taimekahjustajate ja nende peremeestaimede sisseveo ning sordiaretuses, katsetes ja muus teadustöös kasutamise nõuded",https://www.riigiteataja.ee/akt/835914.xml
154,836503,määrus,Päästeameti struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/836503.xml
155,836631,määrus,Välisriigi reisidokumendi tunnustamise korra kinnitamine,https://www.riigiteataja.ee/akt/836631.xml
156,837181,määrus,"Euroopa tulirelvapassi vorm, eelneva loa vorm ja eelneva loa väljaandmise kord ning tulirelvade B-, C- ja D-klassi liigitamine",https://www.riigiteataja.ee/akt/837181.xml
157,837268,määrus,Jäätmearuande vorm ja esitamise kord,https://www.riigiteataja.ee/akt/837268.xml
158,837311,määrus,Kaitseväe vormiriietuse kirjeldus,https://www.riigiteataja.ee/akt/837311.xml
159,837525,määrus,"Põllumajandusloomade suhtes kasutamiseks keelatud biostimulaatorite, hormoonpreparaatide ja muude ainete nimekiri1",https://www.riigiteataja.ee/akt/837525.xml
160,837529,määrus,Ravimite ja ravimsöötade loomahaiguste ennetamiseks ja raviks kasutamise tingimused ja kord1,https://www.riigiteataja.ee/akt/837529.xml
161,837638,määrus,"Represseeritule ja represseerituga võrdsustatud isikule tervishoiuteenuste ja ravimite hüvitamise määrad, tingimused ja kord",https://www.riigiteataja.ee/akt/837638.xml
162,837647,määrus,2001/2002. õppeaasta koolivaheajad,https://www.riigiteataja.ee/akt/837647.xml
163,837824,määrus,Taksomeetri kohandamise korra kehtestamine,https://www.riigiteataja.ee/akt/837824.xml
164,837828,määrus,Raudteeinspektsiooni struktuuri ja teenistujate koosseisu kinnitamine,https://www.riigiteataja.ee/akt/837828.xml
165,837833,määrus,Patendiameti teenistujate koosseisu kinnitamine,https://www.riigiteataja.ee/akt/837833.xml
166,837863,määrus,Patenditaotluse vormi- ja sisunõuded ning patenditaotluse esitamise kord,https://www.riigiteataja.ee/akt/837863.xml
167,837867,määrus,Eesti vetes töötavate kalalaevade ohutusnõuded sõltuvalt nende pikkusest,https://www.riigiteataja.ee/akt/837867.xml
168,838695,määrus,Patendikirja vorminõuete ning vormistamise ja väljaandmise korra kehtestamine,https://www.riigiteataja.ee/akt/838695.xml
169,838705,määrus,Sideameti struktuuri ja teenistujate koosseisu kinnitamine,https://www.riigiteataja.ee/akt/838705.xml
170,838709,määrus,Eesti Riikliku Autoregistrikeskuse struktuur ja töötajate koosseis,https://www.riigiteataja.ee/akt/838709.xml
171,782084,määrus,Töötervishoiu Keskuse põhimäärus,https://www.riigiteataja.ee/akt/782084.xml
172,782400,määrus,Tallinna Sidekooli põhimäärus,https://www.riigiteataja.ee/akt/782400.xml
173,783929,määrus,Raamatukogu töökorralduse juhendi kinnitamine,https://www.riigiteataja.ee/akt/783929.xml
174,783936,määrus,Rahvaraamatukogu töökorralduse juhendi kinnitamine,https://www.riigiteataja.ee/akt/783936.xml
175,784038,määrus,Vanglas kinni peetavate isikute andmekogude põhimäärus,https://www.riigiteataja.ee/akt/784038.xml
176,785210,määrus,Loomaaialoomade pidamise nõuded,https://www.riigiteataja.ee/akt/785210.xml
177,787687,määrus,Statistikaameti põhimäärus,https://www.riigiteataja.ee/akt/787687.xml
178,787983,määrus,Päästeameti põhimäärus,https://www.riigiteataja.ee/akt/787983.xml
179,788327,määrus,Töötervishoiu Keskuse moodustamine,https://www.riigiteataja.ee/akt/788327.xml
180,788511,määrus,Prokurörieksami tegemise nõuded ja kord ning avaliku konkursi korras prokuröri ametikohale kandideerivatele isikutele esitatavad atesteerimisnõuded ja atesteerimise viis,https://www.riigiteataja.ee/akt/788511.xml
181,972755,määrus,Tööturuameti põhimääruse kinnitamine,https://www.riigiteataja.ee/akt/972755.xml
182,972774,määrus,Raplamaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972774.xml
183,972793,määrus,Pärnumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972793.xml
184,972800,määrus,Põlvamaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972800.xml
185,972812,määrus,Lääne-Virumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972812.xml
186,972818,määrus,Läänemaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972818.xml
187,972825,määrus,Järvamaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972825.xml
188,972830,määrus,Jõgevamaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972830.xml
189,972837,määrus,Ida-Virumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972837.xml
190,972841,määrus,Hiiumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972841.xml
191,972854,määrus,Valgamaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972854.xml
192,972864,määrus,Viljandimaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972864.xml
193,972872,määrus,Tartumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972872.xml
194,972876,määrus,Tallinna Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972876.xml
195,972882,määrus,Saaremaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972882.xml
196,972887,määrus,Harjumaa Tööhõiveameti põhimäärus,https://www.riigiteataja.ee/akt/972887.xml
197,972904,määrus,Tööturuameti struktuur ja teenistujate koosseis,https://www.riigiteataja.ee/akt/972904.xml
